,idhogar,parentesco1,Id,hhsize,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,SQBescolari,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,JM_Sum_of_Tablets,Total Sum Years of Schooling,JM_People_Educ_LT5,JM_People_Educ_LT10,JM_People_Educ_LT15,JM_People_Educ_LT20,JM_People_Educ_LT25,JM_1YrBehindSchool,JM_2YrBehindSchool,JM_3YrBehindSchool,JM_4YrBehindSchool,JM_5YrBehindSchool,JM_Sum_of_Disabled,JM_Sum_Of_Males,JM_Sum_Of_Females,JM_estadocivil1,JM_estadocivil2,JM_estadocivil3,JM_estadocivil4,JM_estadocivil5,JM_estadocivil6,JM_estadocivil7,JM_parentesco1,JM_parentesco2,JM_parentesco3,JM_parentesco4,JM_parentesco5,JM_parentesco6,JM_parentesco7,JM_parentesco8,JM_parentesco9,JM_parentesco10,JM_parentesco11,JM_parentesco12,JM_instlevel1,JM_instlevel2,JM_instlevel3,JM_instlevel4,JM_instlevel5,JM_instlevel6,JM_instlevel7,JM_instlevel8,JM_instlevel9,JM_mobilephone
1254,3be2a6174,1,ID_f71ea3e73,2,,0,4,0,1,1,,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,2,no,6,no,3.0,2,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,36,4,36,0,1.0,0.0,9.0,0,6,1,2,2,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1255,d9b1558b5,1,ID_a4d227ea9,4,,0,7,0,1,1,,0,1,1,0,3,3,0,4,4,4,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,3,1,4,yes,no,6,5.0,4,2.0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,36,16,0,1,4.0,1.0,25.0,0,24,1,4,4,4,4,0,0,0,0,0,0,1,3,0,0,0,0,0,1,3,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,4
1256,2b53fd116,1,ID_d9b027172,5,,0,5,0,1,1,,0,2,2,0,3,3,0,5,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,3,2,5,4,no,6,14.666667000000002,3,1.6666666,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,36,25,0,4,2.7777777,16.0,215.11111,0,44,1,2,5,5,5,0,0,0,0,0,0,2,3,0,0,2,0,0,1,2,1,1,1,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,5
1257,743853648,1,ID_5e74e2ebd,4,,0,6,0,1,1,1.0,0,2,2,0,2,2,0,4,4,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4,1,4,0.33333334,no,no,4.25,4,1.0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,16,0,0,1.0,0.11111112,18.0625,4,17,2,3,4,4,4,0,0,0,0,0,1,2,2,0,0,0,0,0,1,3,1,0,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,4
1258,70604be7e,1,ID_18f23be74,5,50000.0,0,5,0,1,1,2.0,1,1,2,1,2,3,2,3,5,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,2,0,5,1.5,9,no,9.0,2,2.5,0,0,1,0,0,0,1,2,1,0,0,0,0,0,1,0,81,25,81,9,6.25,2.25,81.0,5,26,2,5,5,5,5,0,0,0,0,0,0,2,3,1,0,2,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,5
1259,a31293bf8,1,ID_1d42e2791,3,,0,5,0,1,1,,0,2,2,0,1,1,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,1,3,0.5,4,no,2.6666667,3,1.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,16,9,16,0,1.0,0.25,7.111111599999999,0,8,3,3,3,3,3,0,0,0,0,0,2,2,1,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3
1260,e05d34c01,1,ID_5cb765aa4,2,,0,5,0,1,1,,0,0,0,0,2,2,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,2,no,no,9,10.0,2,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,81,4,0,0,1.0,0.0,100.0,0,20,0,1,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1261,b9b0f3bbb,1,ID_3e4e48674,3,,0,4,0,1,1,,0,2,2,0,1,1,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,3,0.5,6,no,12.0,2,1.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,36,9,36,1,2.25,0.25,144.0,0,24,0,2,3,3,3,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3
1262,b1f5e27aa,1,ID_577c23b92,4,50000.0,0,5,0,1,1,,0,2,2,0,2,2,0,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,0,4,no,9,no,9.0,3,1.3333334,0,1,0,0,0,0,0,4,1,0,0,0,0,0,1,0,81,16,81,0,1.7777778999999998,0.0,81.0,0,36,0,3,3,4,4,0,0,0,0,0,2,2,2,0,0,2,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,4
1263,d51b6591e,1,ID_b70e4bde4,2,60000.0,0,4,0,1,1,,0,1,1,0,1,1,0,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,2,no,9,no,10.0,2,1.0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,81,4,81,0,1.0,0.0,100.0,0,20,0,1,2,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
1264,ec7b03688,1,ID_9ddb0c554,5,,0,6,0,1,1,,0,4,4,0,1,1,0,5,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,2,0,5,1.5,6,no,11.0,4,1.25,0,0,0,0,1,0,1,5,1,0,0,0,0,0,1,0,36,25,36,9,1.5625,2.25,121.0,0,37,0,4,5,5,5,1,0,0,0,0,0,4,1,0,0,2,0,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,5
1265,f52604832,1,ID_6ed3fdb12,2,,0,6,0,1,1,,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,1,2,yes,8,no,4.0,3,0.66666669,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,64,4,64,0,0.44444448,1.0,16.0,0,8,1,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
1266,9e7985101,1,ID_8c692b976,6,,0,6,0,1,1,,0,3,3,0,3,3,0,6,6,6,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,5,2,6,yes,3,no,4.1999998,3,2.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,9,36,9,1,4.0,1.0,17.639997,0,30,3,6,6,6,6,0,0,0,0,0,0,3,3,0,0,2,0,0,0,4,1,1,3,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,6
1267,3677f0ac3,1,ID_d75838c35,4,,0,5,0,1,1,,0,3,3,0,1,1,0,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,0,4,no,4,no,5.5,3,1.3333334,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,16,16,16,0,1.7777778999999998,0.0,30.25,0,22,1,4,4,4,4,0,0,0,0,0,0,3,1,0,0,2,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
1268,ed7feb934,1,ID_0173ee9bd,3,,0,5,0,1,1,1.0,0,2,2,0,1,1,0,3,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,3,0.5,5,no,9.0,3,1.0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,25,9,25,1,1.0,0.25,81.0,3,18,0,3,3,3,3,0,0,0,0,0,0,2,1,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
1269,1f3223216,1,ID_908a278c8,3,,0,6,0,1,1,,0,1,1,0,2,2,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,3,no,11,no,9.666667,3,1.0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,121,9,121,0,1.0,0.0,93.44445,0,29,0,1,3,3,3,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3
1270,7ea6aca15,1,ID_2f7a3f14a,5,115000.0,0,5,0,1,1,,1,2,3,0,2,2,1,4,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,3,0,5,0.66666669,3,no,6.666666499999999,3,1.6666666,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,9,25,9,4,2.7777777,0.44444448,44.444443,0,26,2,4,5,5,5,0,0,0,1,0,0,3,2,1,0,2,0,0,0,2,1,1,2,0,0,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,5
1271,1cc16daff,1,ID_e0dc3bf4f,3,,0,4,0,1,1,,0,2,2,0,1,1,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,3,0.5,6,no,9.5,2,1.5,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,36,9,36,1,2.25,0.25,90.25,0,19,0,3,3,3,3,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
1272,66b058550,1,ID_2a3fa9353,2,,0,4,0,1,1,1.0,0,0,0,0,2,2,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2,yes,no,6,6.0,2,1.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,36,4,0,1,1.0,1.0,36.0,2,12,0,2,2,2,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
1273,6d3e055bd,1,ID_62f1311a5,4,300000.0,0,5,0,1,1,,1,1,2,1,1,2,2,2,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,2,0,4,yes,no,11,12.5,3,1.3333334,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,121,16,0,4,1.7777778999999998,1.0,156.25,0,27,2,2,4,4,4,0,0,0,0,0,1,2,2,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,4
1274,f8c706c9d,1,ID_af8f3e7a3,7,0.0,0,6,0,1,1,,0,3,3,2,2,4,2,5,7,7,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,4,0,7,0.75,8,no,9.0,4,1.75,0,1,0,0,0,0,1,5,1,0,0,0,0,0,1,0,64,49,64,9,3.0625,0.5625,81.0,0,43,2,5,7,7,7,0,0,0,0,0,0,3,4,2,0,2,0,0,0,3,1,1,5,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,1,0,7
1275,4f6b5a04b,1,ID_e6e31294c,1,253000.0,0,5,0,1,1,,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,no,11,no,11.0,2,0.5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,121,1,121,0,0.25,0.0,121.0,0,11,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1276,f8c962870,1,ID_e6f9980ac,2,,0,1,0,1,1,,0,1,1,0,1,1,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,2,no,no,5,4.0,1,2.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,25,4,0,0,4.0,0.0,16.0,0,8,1,2,2,2,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
1277,5355e1b56,1,ID_d278e78b9,3,,1,1,1,1,0,,0,0,0,2,1,3,2,1,3,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,1,0,3,2,no,5,5.0,1,3.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,25,9,0,4,9.0,4.0,25.0,0,5,2,3,3,3,3,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3
1278,55fc818da,1,ID_582baea95,4,,1,4,0,1,1,,0,1,1,2,1,3,2,2,4,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,2,0,4,yes,13,no,9.5,1,4.0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,169,16,169,4,16.0,1.0,90.25,0,22,2,3,4,4,4,0,0,0,0,0,0,1,3,2,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,4
1279,02f34e26c,1,ID_34198afd1,6,,0,6,0,1,1,,1,2,3,0,3,3,1,5,6,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,4,0,6,0.5,no,6,8.0,4,1.5,0,0,0,1,0,0,0,4,1,0,0,0,0,0,1,0,36,36,0,4,2.25,0.25,64.0,0,32,1,6,6,6,6,0,0,0,0,0,0,3,3,1,0,2,0,0,0,3,1,1,3,0,0,1,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,6
1280,64fd7f409,1,ID_f78006324,3,150000.0,0,2,0,1,1,,0,2,2,0,1,1,0,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,3,0.5,10,no,15.5,1,3.0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,0,100,9,100,1,9.0,0.25,240.25,0,31,0,0,3,3,3,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,3
1281,812586b34,1,ID_1a61b5d3b,5,,0,8,0,1,1,1.0,0,2,2,0,3,3,0,5,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,4,1,5,0.66666669,11,no,14.25,4,1.25,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,121,25,121,1,1.5625,0.44444448,203.0625,5,64,0,1,3,5,5,0,0,0,0,0,0,2,3,0,0,4,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,5
1282,9586c0449,1,ID_96fef600e,4,,0,6,0,1,1,,0,2,2,1,1,2,1,3,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,2,0,4,yes,6,no,6.0,3,1.3333334,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,36,16,36,4,1.7777778999999998,1.0,36.0,0,22,1,4,4,4,4,0,0,0,0,0,0,2,2,1,0,2,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,4
1283,093f0c2c3,1,ID_133dc17f1,4,700000.0,0,6,0,1,1,4.0,1,1,2,1,1,2,2,2,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,2,0,4,yes,17,no,15.5,3,1.3333334,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,289,16,289,4,1.7777778999999998,1.0,240.25,4,32,2,2,3,4,4,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,4
1284,2e05b1a47,1,ID_bd1b6910a,2,350000.0,0,5,0,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,2,no,16,no,16.0,2,1.0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,256,4,256,0,1.0,0.0,256.0,2,32,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
1285,d285b3a88,1,ID_9db1f5468,1,,0,2,0,1,1,,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,8,9,no,9.0,1,1.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,81,1,81,0,1.0,64.0,81.0,0,9,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1286,5420b0f75,1,ID_1f198a024,2,,0,6,0,1,1,,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,2,2,8,14,no,15.0,2,1.0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,196,4,196,0,1.0,64.0,225.0,0,30,0,0,1,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
1287,6464d6def,1,ID_982a6d335,5,150000.0,0,6,0,1,1,,0,1,1,2,2,4,2,3,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,3,0,5,0.66666669,no,9,10.333333,3,1.6666666,0,0,1,0,0,0,1,3,1,0,0,0,0,0,1,0,81,25,0,4,2.7777777,0.44444448,106.77776999999999,0,31,2,3,5,5,5,0,0,0,0,0,0,1,4,2,2,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,5
1288,0aed192d8,1,ID_9acbc4ad4,1,,0,6,0,1,1,3.0,0,1,1,0,0,0,0,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,no,14,no,14.0,4,0.75,1,0,0,0,0,1,1,4,1,0,0,0,0,0,1,0,196,1,196,0,0.5625,0.0,196.0,1,14,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1289,554540bbf,1,ID_8e693c8e7,6,0.0,0,4,0,1,1,,1,2,3,0,3,3,1,5,6,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,4,0,6,0.5,11,no,12.0,3,2.0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,121,36,121,4,4.0,0.25,144.0,0,57,1,2,6,6,6,1,0,0,0,0,0,3,3,1,0,2,0,0,0,3,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,6
1290,749b787e4,1,ID_63312e786,2,270000.0,0,6,0,1,1,,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,2,no,14,no,15.5,3,0.66666669,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,196,4,196,0,0.44444448,0.0,240.25,0,31,0,0,1,2,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
1291,b08cc5c0c,1,ID_001ed8ac7,4,,0,5,0,1,1,1.0,0,2,2,0,2,2,0,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4,1,4,0.33333334,16,no,15.5,3,1.3333334,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,256,16,256,0,1.7777778999999998,0.11111112,240.25,4,62,0,0,1,4,4,0,0,0,0,0,0,2,2,0,0,2,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
1292,51cf8548a,1,ID_89c4066fc,2,,0,6,0,1,1,,0,1,1,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,2,no,11,no,13.5,3,0.66666669,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,121,4,121,0,0.44444448,0.0,182.25,0,27,0,0,1,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
